96145,1001402,單  87號以下,odd;<NUMBER:87
96143,1001402,單  93號至 157號,odd;~NUMBER:93:157
96145,1001402,雙  84號以下,even;<NUMBER:84
96143,1001402,雙  86號至 200號,even;~NUMBER:86:200
