33382,6800700,單  25號以下,odd;<NUMBER:25
33383,6800700,單  27號至  29號,odd;~NUMBER:27:29
33382,6800700,單  31號以上,odd;>NUMBER:31
33383,6800700,雙  60號以下,even;<NUMBER:60
33382,6800700,雙  62號至  78號,even;~NUMBER:62:78
