10863,6300700,單 121號以下,odd;<NUMBER:121
10867,6300700,單 123號以上,odd;>NUMBER:123
10863,6300700,雙 126號以下,even;<NUMBER:126
10867,6300700,雙 128號以上,even;>NUMBER:128
