40356,6600400,單 145號以下,=SECTION:1;odd;<NUMBER:145
40356,6600400,單 211號至 253號,=SECTION:1;odd;~NUMBER:211:253
40356,6600400,雙 226號以下,=SECTION:1;even;<NUMBER:226
40864,6600700,單 153號至 209號,=SECTION:1;odd;~NUMBER:153:209
40866,6600700,單 261號以上,=SECTION:1;odd;>NUMBER:261
40866,6600700,雙 268號以上,=SECTION:1;even;>NUMBER:268
