64048,1000901,單  19號以下,odd;<NUMBER:19
64049,1000901,單  23號以上,odd;>NUMBER:23
64048,1000901,雙  34號以下,even;<NUMBER:34
64049,1000901,雙  38號以上,even;>NUMBER:38
