36057,1000501,單  89號以下,odd;<NUMBER:89
36056,1000501,單  91號以上,odd;>NUMBER:91
36057,1000501,雙 100號以下,even;<NUMBER:100
36056,1000501,雙 102號以上,even;>NUMBER:102
