32547,6800900,全,all
32648,6800400,全,all
32656,6800400,連 103號以下,=SECTION:1;<NUMBER:103
32648,6800400,連 104號以上,=SECTION:1;>NUMBER:104
32648,6800400,全,=SECTION:2;all
