40251,6600300,單 199號以下,odd;<NUMBER:199
40247,6600300,單 207號以上,odd;>NUMBER:207
40251,6600300,雙 206號以下,even;<NUMBER:206
40247,6600300,雙 260號以上,even;>NUMBER:260
