93244,1001317,單  51號以下,odd;<NUMBER:51
93247,1001317,單  53號至 115號,odd;~NUMBER:53:115
93244,1001317,單 117號以上,odd;>NUMBER:117
93244,1001317,雙  82號以下,even;<NUMBER:82
93247,1001317,雙  84號至 128號,even;~NUMBER:84:128
93244,1001317,雙 130號以上,even;>NUMBER:130
