50063,1000701,單 113號以下,odd;<NUMBER:113
50047,1000701,單 115號以上,odd;>NUMBER:115
50063,1000701,雙  22號以下,even;<NUMBER:22
50047,1000701,雙  24號以上,even;>NUMBER:24
