23663,6501300,單  93號以下,odd;<NUMBER:93
23657,6501300,單  95號至 163號,odd;~NUMBER:95:163
23662,6501300,單 165號以上,odd;>NUMBER:165
23663,6501300,雙 172號以下,even;<NUMBER:172
23662,6501300,雙 174號以上,even;>NUMBER:174
