95442,1001404,單全,odd
95442,1001404,雙全,even
95654,1001403,全,all
95842,1001406,單 125號以下,odd;<NUMBER:125
95872,1001406,單 201號至 233號,odd;~NUMBER:201:233
95861,1001406,單 235號至 367號,odd;~NUMBER:235:367
95842,1001406,雙 152號以下,even;<NUMBER:152
95872,1001406,雙 210號至 228號,even;~NUMBER:210:228
95861,1001406,雙 230號至 366號,even;~NUMBER:230:366
