73542,6700800,單  23號以下,odd;<NUMBER:23
73545,6700800,單  35號以上,odd;>NUMBER:35
73542,6700800,雙 118號以下,even;<NUMBER:118
73545,6700800,雙 122號以上,even;>NUMBER:122
