70260,6703300,單 199號以下,odd;<NUMBER:199
70249,6703300,單 201號以上,odd;>NUMBER:201
70260,6703300,雙 220號以下,even;<NUMBER:220
70249,6703300,雙 222號以上,even;>NUMBER:222
