82141,6402400,單全,odd
82141,6402400,雙  34號以下,even;<NUMBER:34
82141,6402400,　  36巷連 997號以下,=LANE:36;<NUMBER:997
82147,6402400,　  36巷連 999號以上,=LANE:36;>NUMBER:999
82141,6402400,雙  38巷以上,even;>LANE:38
