52141,1000719,連 199號以下,<NUMBER:199
52146,1000719,單 201號至 229號,odd;~NUMBER:201:229
52147,1000719,單 231巷以上,odd;>LANE:231
52147,1000719,雙 200號以上,even;>NUMBER:200
