92847,1001303,單  87號以下,odd;<NUMBER:87
92843,1001303,單  89號以上,odd;>NUMBER:89
92847,1001303,雙  98號以下,even;<NUMBER:98
92843,1001303,雙 100號以上,even;>NUMBER:100
