70955,6703500,單  15號以下,odd;<NUMBER:15
70955,6703500,單  17號以上,odd;>NUMBER:17
70955,6703500,雙  18號以下,even;<NUMBER:18
70955,6703500,雙  20號以上,even;>NUMBER:20
