22053,6500100,全,all
24247,6500500,單 601號以下,odd;<NUMBER:601
24248,6500500,單 603號至 791號,odd;~NUMBER:603:791
24249,6500500,單 793號以上,odd;>NUMBER:793
24247,6500500,雙 600號以下,even;<NUMBER:600
24248,6500500,雙 602號至 760號,even;~NUMBER:602:760
24249,6500500,雙 762號以上,even;>NUMBER:762
