95654,1001403,全,all
95873,1001406,單 197號以下,odd;<NUMBER:197
95862,1001406,單 201號至 363號,odd;~NUMBER:201:363
95873,1001406,雙   6號至 196號,even;~NUMBER:6:196
95862,1001406,雙 198號至 360號,even;~NUMBER:198:360
