55746,1000804,單  41號以下,odd;<NUMBER:41
55747,1000804,單  43號以上,odd;>NUMBER:43
55746,1000804,雙 110號以下,even;<NUMBER:110
55747,1000804,雙 112號至 174號,even;~NUMBER:112:174
