90078,1001301,單  15號以下,odd;<NUMBER:15
90077,1001301,單  17號以上,odd;>NUMBER:17
90078,1001301,雙   2之   4號以下,even;<NUMBER:2之4
90077,1001301,雙   4號以上,even;>NUMBER:4
