81149,6400400,單 147號以下,odd;<NUMBER:147
81148,6400400,單 151號至 231號,odd;~NUMBER:151:231
81149,6400400,雙 148號以下,even;<NUMBER:148
81148,6400400,雙 150號至 320號,even;~NUMBER:150:320
