71243,6701800,全,all
71842,6702900,全,all
73441,6700900,　  11巷全,=LANE:11
73443,6700900,單 151號以上,odd;>NUMBER:151
73441,6700900,雙  82巷以下,even;<LANE:82
73443,6700900,雙 108號以上,even;>NUMBER:108
