10844,6300700,單 159號以下,odd;<NUMBER:159
10843,6300700,單 161號以上,odd;>NUMBER:161
10846,6300700,雙   6號以下,even;<NUMBER:6
10845,6300700,雙   8號至  98號,even;~NUMBER:8:98
10847,6300700,雙 100號以上,even;>NUMBER:100
