10355,6300600,單  17號以下,odd;<NUMBER:17
10359,6300600,單  19號以上,odd;>NUMBER:19
10355,6300600,雙  10號以下,even;<NUMBER:10
10360,6300600,雙  12號以上,even;>NUMBER:12
