40346,6600400,單 223號以下,odd;<NUMBER:223
40347,6600400,單 225號至 283號,odd;~NUMBER:225:283
40346,6600400,雙 214號以下,even;<NUMBER:214
40347,6600400,雙 216號至 268號,even;~NUMBER:216:268
40857,6600700,單 301號以上,odd;>NUMBER:301
40857,6600700,雙 300號以上,even;>NUMBER:300
