91346,1001305,單 199號以下,odd;<NUMBER:199
91348,1001305,單 201號以上,odd;>NUMBER:201
91346,1001305,雙 200號以下,even;<NUMBER:200
91348,1001305,雙 202號以上,even;>NUMBER:202
92053,1001302,單  75號以下,odd;<NUMBER:75
92043,1001302,單 201號至 203號,odd;~NUMBER:201:203
92041,1001302,單 355號以上,odd;>NUMBER:355
92053,1001302,雙  46號以下,even;<NUMBER:46
92043,1001302,雙 210號至 232號,even;~NUMBER:210:232
92041,1001302,雙 268號以上,even;>NUMBER:268
