80545,6401000,單 147號以下,odd;<NUMBER:147
80546,6401000,單 151號至 179號,odd;~NUMBER:151:179
80544,6401000,單 183號至 399號,odd;~NUMBER:183:399
80545,6401000,雙 248號以下,even;<NUMBER:248
80544,6401000,雙 268號至 492號,even;~NUMBER:268:492
