26143,1000204,單  59號以下,odd;<NUMBER:59
26146,1000204,單  61號以上,odd;>NUMBER:61
26143,1000204,雙  20號以下,even;<NUMBER:20
26146,1000204,雙  22號以上,even;>NUMBER:22
