92845,1001303,單 137號以下,odd;<NUMBER:137
92846,1001303,單 139號以上,odd;>NUMBER:139
92845,1001303,雙 140號以下,even;<NUMBER:140
92846,1001303,雙 142號以上,even;>NUMBER:142
