43748,6601100,單 289號以下,odd;<NUMBER:289
43743,6601100,單 291號至 383號,odd;~NUMBER:291:383
43761,6601100,單 385號以上,odd;>NUMBER:385
43748,6601100,雙 288號以下,even;<NUMBER:288
43743,6601100,雙 292號以上,even;>NUMBER:292
