40677,6600800,單 161號以下,odd;<NUMBER:161
40679,6600800,單 163號至 563號,odd;~NUMBER:163:563
40677,6600800,雙 102號以下,even;<NUMBER:102
40679,6600800,雙 104號至 428號,even;~NUMBER:104:428
