80643,6400900,單  15號以下,odd;<NUMBER:15
80647,6400900,單 139號以上,odd;>NUMBER:139
80643,6400900,雙  44號以下,even;<NUMBER:44
80645,6400900,雙  58號至 100號,even;~NUMBER:58:100
80641,6400900,雙 102號以上,even;>NUMBER:102
