11192,6301100,單  25號以下,odd;<NUMBER:25
11149,6301100,單  27號以上,odd;>NUMBER:27
11192,6301100,雙  28巷以下,even;<LANE:28
11149,6301100,雙  30號以上,even;>NUMBER:30
