43762,6601100,單  37號以下,odd;<NUMBER:37
43765,6601100,單  39號至  87號,odd;~NUMBER:39:87
43762,6601100,雙  50號以下,even;<NUMBER:50
43765,6601100,雙  52號至  74號,even;~NUMBER:52:74
