90642,1001311,單  73號以下,odd;<NUMBER:73
90646,1001311,單  75號以上,odd;>NUMBER:75
90642,1001311,雙  70號以下,even;<NUMBER:70
90646,1001311,雙  72號以上,even;>NUMBER:72
