54260,1000803,單 297號以下,=SECTION:1;odd;<NUMBER:297
54258,1000803,單 299號以上,=SECTION:1;odd;>NUMBER:299
54260,1000803,雙 340巷以下,=SECTION:1;even;<LANE:340
54258,1000803,雙 342號以上,=SECTION:1;even;>NUMBER:342
54257,1000803,單 199號以下,=SECTION:2;odd;<NUMBER:199
54255,1000803,單 201號以上,=SECTION:2;odd;>NUMBER:201
54257,1000803,雙 200號以下,=SECTION:2;even;<NUMBER:200
54255,1000803,雙 202號以上,=SECTION:2;even;>NUMBER:202
