10354,6300600,單  49號以下,odd;<NUMBER:49
10359,6300600,單  51號以上,odd;>NUMBER:51
10354,6300600,雙  78號以下,even;<NUMBER:78
10359,6300600,雙  80號以上,even;>NUMBER:80
