51149,1000717,單 605號以下,odd;<NUMBER:605
51145,1000717,單 607號以上,odd;>NUMBER:607
51149,1000717,雙 636號以下,even;<NUMBER:636
51145,1000717,雙 638號以上,even;>NUMBER:638
