30259,1000401,單 313號以下,odd;<NUMBER:313
30251,1000401,單 315號以上,odd;>NUMBER:315
30259,1000401,雙  16號以下,even;<NUMBER:16
30264,1000401,雙  18號至 410號,even;~NUMBER:18:410
30259,1000401,雙 412號至 586號,even;~NUMBER:412:586
30251,1000401,雙 588號以上,even;>NUMBER:588
