41165,6602700,單  75號以下,odd;<NUMBER:75
41145,6602700,單  77號以上,odd;>NUMBER:77
41165,6602700,雙  78號以下,even;<NUMBER:78
41145,6602700,雙  80號以上,even;>NUMBER:80
