24889,6500500,單  99號以下,odd;<NUMBER:99
24889,6501500,單 101號至 121號,odd;~NUMBER:101:121
24889,6500500,雙 100號以下,even;<NUMBER:100
24889,6501500,雙 102號至 122號,even;~NUMBER:102:122
