80768,6400500,單  67號以下,odd;<NUMBER:67
80773,6400500,單  69號至 257號,odd;~NUMBER:69:257
80771,6400500,單 259號至 509號,odd;~NUMBER:259:509
80768,6400500,雙  58巷以下,even;<LANE:58
80773,6400500,雙  60號至 196號,even;~NUMBER:60:196
80771,6400500,雙 198號至 476號,even;~NUMBER:198:476
