61349,1001002,單 127號以下,odd;<NUMBER:127
61347,1001002,單 129號以上,odd;>NUMBER:129
61349,1001002,雙 100號以下,even;<NUMBER:100
61347,1001002,雙 102號以上,even;>NUMBER:102
