40151,6600200,單 219之   1號以下,odd;<NUMBER:219之1
40151,6600200,雙 226之   3號以下,even;<NUMBER:226之3
40451,6600500,單 221號至 389號,odd;~NUMBER:221:389
40463,6600500,單 391號至 499號,odd;~NUMBER:391:499
40451,6600500,　 226巷單全,odd;=:226巷
40451,6600500,雙 228號至 386號,even;~NUMBER:228:386
40463,6600500,雙 388號至 466號,even;~NUMBER:388:466
40645,6600800,單 501號以上,odd;>NUMBER:501
40645,6600800,雙 500號以上,even;>NUMBER:500
