42947,6601600,單 331號以下,odd;<NUMBER:331
42943,6601600,單 333號至 519號,odd;~NUMBER:333:519
42947,6601600,雙 328號以下,even;<NUMBER:328
42943,6601600,雙 330號至 542號,even;~NUMBER:330:542
