51149,1000717,連  11號以下,<NUMBER:11
51145,1000717,單  13號至 245號,odd;~NUMBER:13:245
51147,1000717,單 247號以上,odd;>NUMBER:247
51145,1000717,雙  12號至 256號,even;~NUMBER:12:256
51147,1000717,雙 258號以上,even;>NUMBER:258
