10675,6300300,單 125號以下,odd;<NUMBER:125
10674,6300300,單 127號至 167號,odd;~NUMBER:127:167
10676,6300300,單 169巷以上,odd;>LANE:169
10675,6300300,雙  60號以下,even;<NUMBER:60
10674,6300300,雙  62號至 106號,even;~NUMBER:62:106
10674,6300300,　 108巷連  15號以下,=LANE:108;<NUMBER:15
10671,6300300,　 108巷連  16號以上,=LANE:108;>NUMBER:16
10674,6300300,雙 110號以上,even;>NUMBER:110
