60054,1002002,單  37號以下,odd;<NUMBER:37
60043,1002002,單  39號以上,odd;>NUMBER:39
60054,1002002,雙  50號以下,even;<NUMBER:50
60043,1002002,雙  52號以上,even;>NUMBER:52
