30052,1001801,單  15號以下,odd;<NUMBER:15
30052,1001802,單  21號以上,odd;>NUMBER:21
30052,1001801,雙  16巷以下,even;<LANE:16
30052,1001802,雙  18巷以上,even;>LANE:18
