43341,6601300,單  13號以下,odd;<NUMBER:13
43349,6601300,單  15號以上,odd;>NUMBER:15
43341,6601300,雙  24號以下,even;<NUMBER:24
43349,6601300,雙  26號以上,even;>NUMBER:26
