91242,1001313,單 509號以下,odd;<NUMBER:509
91242,1001313,單 511號至 617號,odd;~NUMBER:511:617
91243,1001313,單 619號以上,odd;>NUMBER:619
91242,1001313,雙 400號以下,even;<NUMBER:400
91242,1001313,雙 402號以上,even;>NUMBER:402
