70846,6703600,單 239號以下,odd;<NUMBER:239
70845,6703600,單 241號以上,odd;>NUMBER:241
70846,6703600,雙 454號以下,even;<NUMBER:454
70845,6703600,雙 456號以上,even;>NUMBER:456
