10479,6300400,單  39號以下,odd;<NUMBER:39
10481,6300400,單  41號至 105號,odd;~NUMBER:41:105
10479,6300400,雙  86號以下,even;<NUMBER:86
10481,6300400,雙  88號至 142號,even;~NUMBER:88:142
10545,6300100,單 107號以上,odd;>NUMBER:107
10545,6300100,雙 150號以上,even;>NUMBER:150
