40346,6600400,單  37號以下,odd;<NUMBER:37
40348,6600400,單  39號以上,odd;>NUMBER:39
40346,6600400,雙  48號以下,even;<NUMBER:48
40348,6600400,雙  50號以上,even;>NUMBER:50
