40857,6600700,單  65號以下,odd;<NUMBER:65
40878,6600700,單  91號以上,odd;>NUMBER:91
40857,6600700,雙  76號以下,even;<NUMBER:76
40878,6600700,雙  96號以上,even;>NUMBER:96
