70049,6703700,單  43號以下,odd;<NUMBER:43
70051,6703700,單  45號至  93號,odd;~NUMBER:45:93
70049,6703700,雙  30號以下,even;<NUMBER:30
70051,6703700,雙  32號至 160號,even;~NUMBER:32:160
70246,6703300,單 105號以上,odd;>NUMBER:105
70246,6703300,雙 164號以上,even;>NUMBER:164
