64072,1000901,單 345號以下,odd;<NUMBER:345
64063,1000901,單 373號以上,odd;>NUMBER:373
64072,1000901,雙 290號以下,even;<NUMBER:290
64063,1000901,雙 300號以上,even;>NUMBER:300
