10847,6300700,單 119號以下,odd;<NUMBER:119
10848,6300700,單 121號至 185號,odd;~NUMBER:121:185
10852,6300700,單 187號以上,odd;>NUMBER:187
10847,6300700,雙 104號以下,even;<NUMBER:104
10848,6300700,雙 106號至 156號,even;~NUMBER:106:156
10852,6300700,雙 158號以上,even;>NUMBER:158
