90062,1001301,單  85號以下,odd;<NUMBER:85
90065,1001301,單  87號以上,odd;>NUMBER:87
90062,1001301,雙  80號以下,even;<NUMBER:80
90065,1001301,雙  82號以上,even;>NUMBER:82
