80669,6400900,單  63號以下,odd;<NUMBER:63
80664,6400900,單  67號至 127號,odd;~NUMBER:67:127
80669,6400900,雙  80號以下,even;<NUMBER:80
80664,6400900,雙  98號至 142號,even;~NUMBER:98:142
