30046,1001802,單 727號以下,odd;<NUMBER:727
30046,1001803,單 729號以上,odd;>NUMBER:729
30046,1001802,雙 498號以下,even;<NUMBER:498
30046,1001803,雙 500號以上,even;>NUMBER:500
