70953,6703500,單 715號以下,odd;<NUMBER:715
70960,6703500,單 717號以上,odd;>NUMBER:717
70953,6703500,雙 722號以下,even;<NUMBER:722
70960,6703500,雙 724號以上,even;>NUMBER:724
